company_id,industry
899433,Non-profit Organization Management
1394857,Information Technology & Services
35521303,Staffing & Recruiting
411814,Individual & Family Services
411814,Individual & Family Services
3700354,Information Technology & Services
3570660,Publishing
411814,Individual & Family Services
3570660,Publishing
215561,Staffing & Recruiting
1394857,Information Technology & Services
2300,Retail
696573,Real Estate
28526,Information Technology & Services
166996,Information Technology & Services
8945,Hospital & Health Care
13179119,Shipbuilding
10407220,Design
42461190,Financial Services
770532,Financial Services
7934671,Staffing & Recruiting
43325,Information Technology & Services
695566,Design
833576,International Trade & Development
69864,Shipbuilding
51679993,Sports
6592912,Staffing & Recruiting
213746,Staffing & Recruiting
24214,Staffing & Recruiting
3570660,Publishing
2538921,Information Technology & Services
132319,Staffing & Recruiting
1552040,Retail
1191606,Oil & Energy
8993296,Hospital & Health Care
925902,Education Management
359985,Banking
91033418,Insurance
3570660,Publishing
72825,Information Technology & Services
5301939,Hospitality
35647,Information Technology & Services
89703006,Information Technology & Services
2935380,Information Technology & Services
390599,Packaging & Containers
3570660,Publishing
22456,Staffing & Recruiting
6411544,Staffing & Recruiting
217338,Transportation/Trucking/Railroad
3570660,Publishing
36092044,Financial Services
68876681,Financial Services
1199482,Staffing & Recruiting
162427,Museums & Institutions
15538131,Information Technology & Services
14814,Staffing & Recruiting
13727,Medical Device
411814,Individual & Family Services
11400117,Staffing & Recruiting
22456,Staffing & Recruiting
411814,Individual & Family Services
411814,Individual & Family Services
3570660,Publishing
88674683,Construction
142596,Accounting
3570660,Publishing
42084,Computer Software
5294,Financial Services
11400117,Staffing & Recruiting
766308,Staffing & Recruiting
3671,Retail
3671,Retail
3671,Retail
3671,Retail
83348402,Financial Services
1612748,Computer Software
11357247,Staffing & Recruiting
3570660,Publishing
19269,Restaurants
6278073,Hospital & Health Care
6396497,Staffing & Recruiting
490432,Information Technology & Services
24440,Information Technology & Services
3570660,Publishing
1552084,Financial Services
106584,Information Technology & Services
14023910,Financial Services
104873,Electrical & Electronic Manufacturing
3570660,Publishing
13331595,Information Technology & Services
478025,Civil Engineering
3480059,Information Technology & Services
3570660,Publishing
490432,Information Technology & Services
3570660,Publishing
10329666,Management Consulting
92537629,Financial Services
2254994,Staffing & Recruiting
374699,Government Administration
374699,Government Administration
2743,Retail
547009,Transportation/Trucking/Railroad
1394857,Information Technology & Services
61453,Human Resources
11400117,Staffing & Recruiting
9070,Chemicals
1394857,Information Technology & Services
6503570,Non-profit Organization Management
411814,Individual & Family Services
411814,Individual & Family Services
411814,Individual & Family Services
411814,Individual & Family Services
106584,Information Technology & Services
411814,Individual & Family Services
75056027,Staffing & Recruiting
277805,Marketing & Advertising
33182924,Food & Beverages
2562128,Information Technology & Services
12957244,Staffing & Recruiting
3641994,Real Estate
61623,Staffing & Recruiting
6411544,Staffing & Recruiting
1612748,Computer Software
2552597,Staffing & Recruiting
3815031,Information Technology & Services
490432,Information Technology & Services
887776,Construction
80829889,Hospitality
80829889,Hospitality
1481,Computer Software
2254994,Staffing & Recruiting
71065162,Sports
106083,Staffing & Recruiting
1199482,Staffing & Recruiting
440288,Staffing & Recruiting
79627344,Information Technology & Services
3308149,Computer Software
71346710,Accounting
83642,Real Estate
4872007,Staffing & Recruiting
28613443,Hospital & Health Care
2953670,Information Technology & Services
925902,Education Management
162612,Retail
37781,Higher Education
2953670,Information Technology & Services
221163,Printing
162427,Museums & Institutions
6369,Information Technology & Services
81954233,Packaging & Containers
92537629,Financial Services
6369,Information Technology & Services
15217745,Hospital & Health Care
5461,Information Technology & Services
1215629,Staffing & Recruiting
3570660,Publishing
742016,Mental Health Care
1409798,Information Technology & Services
1587570,Construction
84095,Management Consulting
13332020,Banking
10083641,Semiconductors
83642,Real Estate
10153008,Automotive
3570660,Publishing
6396497,Staffing & Recruiting
67156509,Staffing & Recruiting
33294869,Farming
28613443,Hospital & Health Care
3076,Information Technology & Services
2966330,Management Consulting
89265075,Staffing & Recruiting
3570660,Publishing
18043,Staffing & Recruiting
598372,Human Resources
5098,Oil & Energy
16263152,Hospital & Health Care
411814,Individual & Family Services
165757,Staffing & Recruiting
1999147,"Leisure, Travel & Tourism"
1283277,Medical Device
411814,Individual & Family Services
411814,Individual & Family Services
411814,Individual & Family Services
411814,Individual & Family Services
15167200,Computer Software
1162908,Hospital & Health Care
3570660,Publishing
5294,Financial Services
5294,Financial Services
1302410,Staffing & Recruiting
2471868,Staffing & Recruiting
3570660,Publishing
27803,Food Production
10678820,Mechanical Or Industrial Engineering
140581,Mechanical Or Industrial Engineering
1302410,Staffing & Recruiting
4840301,Computer Software
82120874,Staffing & Recruiting
65702507,Non-profit Organization Management
1683487,Non-profit Organization Management
80829889,Hospitality
30269573,Hospitality
2012779,Information Technology & Services
30145,Higher Education
137284,Consumer Goods
132319,Staffing & Recruiting
12178307,Consumer Goods
440542,Staffing & Recruiting
3570660,Publishing
92537629,Financial Services
26587222,Non-profit Organization Management
10190,Utilities
27930,Financial Services
1215629,Staffing & Recruiting
1133051,Marketing & Advertising
3570660,Publishing
61677,Staffing & Recruiting
1394857,Information Technology & Services
5887,Staffing & Recruiting
35259,Staffing & Recruiting
22292832,Construction
61324,Information Technology & Services
16462,Hospital & Health Care
3570660,Publishing
411814,Individual & Family Services
11835990,Information Technology & Services
411814,Individual & Family Services
81485958,Government Administration
411814,Individual & Family Services
2982,Plastics
93869586,Information Technology & Services
5294,Financial Services
81894656,Environmental Services
3260314,Museums & Institutions
1850810,Information Technology & Services
6455591,Information Technology & Services
3637229,Real Estate
80829889,Hospitality
88921,Machinery
64988452,Computer Software
1389,Oil & Energy
87089640,Retail
87089640,Retail
2012680,Apparel & Fashion
1941596,Medical Device
15259054,Human Resources
267430,Information Technology & Services
2669550,Computer Software
221519,Management Consulting
805305,Mental Health Care
2327,Human Resources
344299,Information Technology & Services
89541986,Staffing & Recruiting
3963179,Government Administration
131880,Building Materials
9190691,Staffing & Recruiting
3570660,Publishing
1388212,Staffing & Recruiting
83348402,Financial Services
166572,Retail
166572,Retail
166572,Retail
121248,Financial Services
16690,Information Technology & Services
93242444,Retail
3700354,Information Technology & Services
28186909,Electrical & Electronic Manufacturing
3642491,Apparel & Fashion
931863,Staffing & Recruiting
3570660,Publishing
2183652,Industrial Automation
2934678,Information Technology & Services
79017472,Staffing & Recruiting
2183652,Industrial Automation
1394857,Information Technology & Services
62669,Hospitality
3570660,Publishing
411814,Individual & Family Services
98061689,Staffing & Recruiting
3570660,Publishing
71350,Staffing & Recruiting
411814,Individual & Family Services
411814,Individual & Family Services
60851,Higher Education
25072906,Entertainment
67991668,Real Estate
71721166,Staffing & Recruiting
3741,Management Consulting
3570660,Publishing
887776,Construction
132319,Staffing & Recruiting
27803,Food Production
18213359,Non-profit Organization Management
3570660,Publishing
1189848,Sports
80829889,Hospitality
80829889,Hospitality
3042905,Insurance
6060518,Construction
1481,Computer Software
1389,Oil & Energy
3570660,Publishing
3006946,Computer Software
10236817,Financial Services
16206250,Retail
87089640,Retail
3738912,Retail
3738912,Retail
437225,Retail
61716,Mechanical Or Industrial Engineering
230598,Individual & Family Services
3570660,Publishing
3866043,Staffing & Recruiting
28526,Information Technology & Services
307494,Security & Investigations
1867321,Luxury Goods & Jewelry
26234183,Staffing & Recruiting
2121817,Information Technology & Services
3738912,Retail
37268793,Staffing & Recruiting
48915,Staffing & Recruiting
76323674,Staffing & Recruiting
490432,Information Technology & Services
76219339,Financial Services
30269573,Hospitality
611131,Building Materials
3570660,Publishing
9104115,Information Technology & Services
2272001,Staffing & Recruiting
7307421,Aviation & Aerospace
74081610,Renewables & Environment
16246341,Staffing & Recruiting
71049830,Computer Software
111849,Information Technology & Services
411814,Individual & Family Services
858837,Events Services
411814,Individual & Family Services
411814,Individual & Family Services
6028702,Staffing & Recruiting
95970672,Performing Arts
74351350,Management Consulting
44431,Marketing & Advertising
35666700,Hospital & Health Care
2272001,Staffing & Recruiting
166572,Retail
3570660,Publishing
18213359,Non-profit Organization Management
68796640,Information Technology & Services
80829889,Hospitality
3570660,Publishing
30950491,Information Technology & Services
1389,Oil & Energy
10236817,Financial Services
23858,Electrical & Electronic Manufacturing
2343541,Electrical & Electronic Manufacturing
3738912,Retail
1199482,Staffing & Recruiting
437225,Retail
3590771,Marketing & Advertising
14023910,Financial Services
72139474,Financial Services
71049830,Computer Software
634422,Mental Health Care
131880,Building Materials
3570660,Publishing
497515,Food & Beverages
68906494,Defense & Space
497515,Food & Beverages
101459,Staffing & Recruiting
3570660,Publishing
2857649,Transportation/Trucking/Railroad
51623430,Staffing & Recruiting
5328,Retail
162427,Museums & Institutions
15679458,Real Estate
3506516,Media Production
490432,Information Technology & Services
5887,Staffing & Recruiting
5034592,Hospital & Health Care
5034592,Hospital & Health Care
16690,Information Technology & Services
3570660,Publishing
106083,Staffing & Recruiting
4670,Apparel & Fashion
1412,Defense & Space
337476,Information Technology & Services
3653845,Computer Software
9177279,Hospital & Health Care
224457,Machinery
1394857,Information Technology & Services
411814,Individual & Family Services
411814,Individual & Family Services
411814,Individual & Family Services
411814,Individual & Family Services
11400117,Staffing & Recruiting
10046521,Staffing & Recruiting
478025,Civil Engineering
162427,Museums & Institutions
28852880,Real Estate
3570660,Publishing
13179119,Shipbuilding
3570660,Publishing
374699,Government Administration
221519,Management Consulting
27803,Food Production
18213359,Non-profit Organization Management
40749991,Marketing & Advertising
5384095,Apparel & Fashion
71708680,Information Technology & Services
3570660,Publishing
1948429,Design
1302410,Staffing & Recruiting
80829889,Hospitality
24440,Information Technology & Services
5215734,Management Consulting
76323674,Staffing & Recruiting
3570660,Publishing
490432,Information Technology & Services
3738912,Retail
80099988,Staffing & Recruiting
22456,Staffing & Recruiting
16266367,Mechanical Or Industrial Engineering
3570660,Publishing
28660903,Retail
497515,Food & Beverages
12957244,Staffing & Recruiting
